customer_id,product_id,product_category,price,quantity,rating,review_count,purchase_date
1871,10088,Books,357.45,2,4.3,1855,2024-09-11 07:03:47.027027028
1640,10041,Clothing,413.86,1,1.7,1174,2024-09-12 00:36:02.162162160
1778,10088,Sports,54.82,2,1.1,3740,2024-09-12 18:08:17.297297296
1987,10017,Electronics,123.74,2,1.8,3277,2024-09-13 11:40:32.432432432
1952,10039,Home,75.28,1,2.4,178,2024-09-14 05:12:47.567567568
1472,10071,Electronics,177.23,3,3.0,2244,2024-09-14 22:45:02.702702700
1945,10038,Electronics,227.92,4,3.5,4086,2024-09-15 16:17:17.837837836
1150,10013,Books,375.67,4,4.6,734,2024-09-16 09:49:32.972972972
1414,10031,Clothing,327.32,3,3.0,798,2024-09-17 03:21:48.108108108
1989,10050,Home,312.36,1,3.0,787,2024-09-17 20:54:03.243243244
1297,10037,Beauty,179.43,3,1.2,2795,2024-09-18 14:26:18.378378376
1610,10096,Beauty,421.52,2,1.1,4304,2024-09-19 07:58:33.513513512
1262,10022,Electronics,238.29,1,3.2,4588,2024-09-20 01:30:48.648648648
1763,10062,Books,489.66,1,2.8,3084,2024-09-20 19:03:03.783783784
1143,10014,Books,318.9,1,4.4,2918,2024-09-21 12:35:18.918918920
1345,10096,Beauty,67.5,4,1.6,731,2024-09-22 06:07:34.054054052
1623,10024,Home,339.71,3,1.1,1129,2024-09-22 23:39:49.189189188
1571,10016,Clothing,165.93,1,2.8,3446,2024-09-23 17:12:04.324324324
1880,10096,Home,344.73,1,1.9,1605,2024-09-24 10:44:19.459459460
1001,10065,Sports,39.47,1,1.2,3778,2024-09-25 04:16:34.594594592
1896,10077,Sports,91.57,3,3.9,2745,2024-09-25 21:48:49.729729728
1303,10052,Clothing,428.59,4,1.4,3170,2024-09-26 15:21:04.864864864
1253,10050,Beauty,117.45,2,3.4,4689,2024-09-27 08:53:20.000000000
1651,10038,Clothing,419.34,4,2.1,2933,2024-09-28 02:25:35.135135136
1452,10050,Books,143.24,1,1.7,1215,2024-09-28 19:57:50.270270268
1036,10069,Sports,323.23,4,2.5,324,2024-09-29 13:30:05.405405404
1159,10005,Electronics,348.6,4,4.2,1850,2024-09-30 07:02:20.540540540
1008,10066,Electronics,258.76,2,2.6,1490,2024-10-01 00:34:35.675675676
1232,10006,Beauty,156.13,3,4.0,893,2024-10-01 18:06:50.810810808
1098,10050,Books,110.26,3,1.5,1390,2024-10-02 11:39:05.945945944
1658,10071,Home,21.43,4,4.1,3389,2024-10-03 05:11:21.081081080
1815,10041,Books,155.45,4,1.9,4239,2024-10-03 22:43:36.216216216
1207,10063,Electronics,328.32,3,3.7,4479,2024-10-04 16:15:51.351351352
1130,10014,Electronics,469.46,3,3.3,2263,2024-10-05 09:48:06.486486484
1403,10028,Sports,436.25,2,4.7,3432,2024-10-06 03:20:21.621621620
1151,10032,Books,384.2,1,2.5,2371,2024-10-06 20:52:36.756756756
1053,10093,Books,395.28,4,1.3,3086,2024-10-07 14:24:51.891891892
1119,10026,Electronics,334.17,3,1.1,4312,2024-10-08 07:57:07.027027028
1672,10035,Home,133.84,4,4.3,1515,2024-10-09 01:29:22.162162160
1919,10028,Beauty,454.06,4,3.1,2917,2024-10-09 19:01:37.297297296
1627,10037,Beauty,337.01,3,4.1,2352,2024-10-10 12:33:52.432432432
1586,10056,Books,282.42,2,1.9,1167,2024-10-11 06:06:07.567567568
1624,10096,Beauty,59.94,4,2.4,110,2024-10-11 23:38:22.702702700
1967,10026,Electronics,226.29,2,1.1,4327,2024-10-12 17:10:37.837837836
1419,10054,Electronics,232.88,3,4.8,3655,2024-10-13 10:42:52.972972972
1421,10032,Books,432.96,1,3.7,3793,2024-10-14 04:15:08.108108108
1103,10067,Books,275.59,1,4.7,1755,2024-10-14 21:47:23.243243244
1851,10085,Sports,193.3,4,2.1,1577,2024-10-15 15:19:38.378378376
1253,10065,Books,488.52,3,3.4,1296,2024-10-16 08:51:53.513513512
1226,10009,Home,59.81,2,3.7,3774,2024-10-17 02:24:08.648648648
1111,10004,Beauty,214.16,4,2.3,2220,2024-10-17 19:56:23.783783784
1509,10073,Books,25.8,3,4.4,972,2024-10-18 13:28:38.918918916
1472,10096,Clothing,371.25,3,4.8,1030,2024-10-19 07:00:54.054054052
1098,10037,Sports,459.45,2,4.5,2593,2024-10-20 00:33:09.189189188
1152,10012,Clothing,143.62,4,4.0,3992,2024-10-20 18:05:24.324324324
1860,10030,Electronics,429.88,3,2.1,4613,2024-10-21 11:37:39.459459460
1913,10046,Beauty,149.65,3,2.1,913,2024-10-22 05:09:54.594594592
1895,10099,Books,455.83,3,4.9,2181,2024-10-22 22:42:09.729729728
1877,10087,Clothing,378.21,2,1.0,3197,2024-10-23 16:14:24.864864864
1337,10051,Beauty,403.43,4,3.9,1462,2024-10-24 09:46:40.000000000
1705,10055,Electronics,13.91,4,3.8,2378,2024-10-25 03:18:55.135135136
1821,10014,Home,481.59,4,3.5,3454,2024-10-25 20:51:10.270270268
1162,10028,Sports,364.7,4,5.0,3553,2024-10-26 14:23:25.405405404
1719,10007,Beauty,155.85,1,2.2,1307,2024-10-27 07:55:40.540540540
1956,10004,Beauty,415.55,1,2.4,4994,2024-10-28 01:27:55.675675676
1680,10028,Home,144.35,4,1.3,1189,2024-10-28 19:00:10.810810808
1995,10046,Beauty,437.01,2,2.8,687,2024-10-29 12:32:25.945945944
1160,10067,Electronics,60.73,1,2.0,4661,2024-10-30 06:04:41.081081080
1579,10075,Electronics,353.32,3,2.4,1207,2024-10-30 23:36:56.216216216
1800,10044,Home,272.65,1,4.3,1894,2024-10-31 17:09:11.351351352
1397,10001,Sports,52.78,3,4.7,4922,2024-11-01 10:41:26.486486484
1276,10026,Books,124.74,4,1.7,1811,2024-11-02 04:13:41.621621620
1815,10094,Clothing,11.14,1,2.5,3183,2024-11-02 21:45:56.756756756
1915,10035,Books,237.04,2,4.7,3797,2024-11-03 15:18:11.891891892
1503,10035,Beauty,154.13,1,1.2,1644,2024-11-04 08:50:27.027027028
1895,10025,Clothing,301.19,1,1.4,3968,2024-11-05 02:22:42.162162160
1391,10042,Home,152.13,1,1.7,2716,2024-11-05 19:54:57.297297296
1134,10026,Home,153.46,4,3.4,190,2024-11-06 13:27:12.432432432
1194,10068,Sports,372.88,2,1.6,1335,2024-11-07 06:59:27.567567568
1400,10019,Clothing,28.83,1,4.9,4803,2024-11-08 00:31:42.702702700
1639,10010,Electronics,451.93,2,2.8,3106,2024-11-08 18:03:57.837837836
1032,10073,Clothing,426.87,4,3.0,378,2024-11-09 11:36:12.972972972
1687,10037,Beauty,335.56,3,2.0,4482,2024-11-10 05:08:28.108108108
1459,10005,Electronics,298.64,1,2.9,3829,2024-11-10 22:40:43.243243244
1954,10071,Home,446.69,2,3.6,615,2024-11-11 16:12:58.378378376
1882,10022,Clothing,96.74,2,4.0,2330,2024-11-12 09:45:13.513513512
1469,10046,Books,44.09,4,4.0,1754,2024-11-13 03:17:28.648648648
1374,10089,Sports,123.56,1,3.3,463,2024-11-13 20:49:43.783783784
1021,10045,Books,398.32,3,4.6,966,2024-11-14 14:21:58.918918916
1749,10011,Sports,22.16,2,4.3,4267,2024-11-15 07:54:14.054054052
1669,10089,Beauty,293.49,1,4.0,3158,2024-11-16 01:26:29.189189188
1037,10012,Books,497.74,3,1.2,3624,2024-11-16 18:58:44.324324324
1229,10061,Clothing,428.57,2,1.0,4938,2024-11-17 12:30:59.459459460
1364,10081,Clothing,263.12,2,1.8,689,2024-11-18 06:03:14.594594592
1562,10088,Books,36.5,3,3.7,2622,2024-11-18 23:35:29.729729728
1437,10096,Clothing,416.53,3,2.6,2212,2024-11-19 17:07:44.864864864
1775,10059,Beauty,301.49,4,2.6,382,2024-11-20 10:40:00.000000000
1282,10042,Electronics,61.89,1,4.5,2256,2024-11-21 04:12:15.135135136
1026,10075,Beauty,51.46,1,4.6,3810,2024-11-21 21:44:30.270270268
1225,10099,Sports,455.27,4,4.6,3503,2024-11-22 15:16:45.405405404
1276,10067,Beauty,336.25,2,2.3,1412,2024-11-23 08:49:00.540540540
1797,10004,Sports,415.5,3,3.8,1583,2024-11-24 02:21:15.675675676
1608,10036,Clothing,440.09,3,2.1,371,2024-11-24 19:53:30.810810808
1283,10071,Electronics,288.03,3,1.8,610,2024-11-25 13:25:45.945945944
1878,10091,Clothing,261.14,2,1.7,115,2024-11-26 06:58:01.081081080
1959,10030,Home,218.06,3,2.4,446,2024-11-27 00:30:16.216216216
1480,10008,Clothing,161.89,3,2.7,1391,2024-11-27 18:02:31.351351352
1452,10050,Sports,220.13,4,4.3,3324,2024-11-28 11:34:46.486486484
1828,10028,Clothing,388.07,2,1.5,1340,2024-11-29 05:07:01.621621620
1815,10077,Clothing,302.95,1,3.9,4510,2024-11-29 22:39:16.756756756
1658,10039,Electronics,446.8,4,3.1,2939,2024-11-30 16:11:31.891891892
1515,10040,Clothing,224.47,4,2.2,3699,2024-12-01 09:43:47.027027024
1546,10085,Electronics,305.51,1,3.0,1073,2024-12-02 03:16:02.162162160
1191,10010,Books,317.5,4,2.2,4813,2024-12-02 20:48:17.297297296
1048,10022,Home,297.89,2,3.4,3569,2024-12-03 14:20:32.432432432
1511,10000,Electronics,352.8,3,2.7,3150,2024-12-04 07:52:47.567567568
1016,10045,Sports,122.53,2,1.7,1605,2024-12-05 01:25:02.702702700
1171,10020,Books,258.62,1,1.5,4657,2024-12-05 18:57:17.837837836
1219,10089,Electronics,56.59,1,3.2,2294,2024-12-06 12:29:32.972972972
1157,10035,Electronics,195.33,4,4.6,3662,2024-12-07 06:01:48.108108108
1476,10053,Home,246.4,2,2.4,4482,2024-12-07 23:34:03.243243244
1045,10086,Sports,327.85,2,3.9,4797,2024-12-08 17:06:18.378378376
1372,10056,Beauty,475.51,1,3.6,983,2024-12-09 10:38:33.513513512
1517,10000,Beauty,302.32,2,4.7,351,2024-12-10 04:10:48.648648648
1098,10062,Electronics,373.08,1,4.3,1724,2024-12-10 21:43:03.783783784
1891,10053,Clothing,255.6,2,3.3,1951,2024-12-11 15:15:18.918918916
1744,10054,Sports,318.88,2,3.6,1279,2024-12-12 08:47:34.054054052
1036,10039,Books,40.11,2,4.6,1907,2024-12-13 02:19:49.189189188
1279,10014,Clothing,130.92,1,2.6,4848,2024-12-13 19:52:04.324324324
1348,10020,Clothing,184.12,4,2.3,1024,2024-12-14 13:24:19.459459460
1496,10046,Sports,238.88,2,1.0,545,2024-12-15 06:56:34.594594592
1301,10072,Electronics,27.6,1,4.3,4174,2024-12-16 00:28:49.729729728
1180,10052,Electronics,74.31,1,4.2,2381,2024-12-16 18:01:04.864864864
1606,10008,Electronics,142.02,2,1.4,888,2024-12-17 11:33:20.000000000
1098,10073,Electronics,485.91,2,3.3,1105,2024-12-18 05:05:35.135135136
1699,10051,Beauty,169.02,4,2.9,2549,2024-12-18 22:37:50.270270268
1992,10056,Electronics,243.61,1,1.5,1990,2024-12-19 16:10:05.405405404
1115,10025,Beauty,102.07,1,4.9,3998,2024-12-20 09:42:20.540540540
1190,10040,Beauty,307.34,3,1.9,3775,2024-12-21 03:14:35.675675676
1252,10034,Electronics,143.94,1,1.3,2812,2024-12-21 20:46:50.810810808
1980,10062,Home,107.46,4,3.4,920,2024-12-22 14:19:05.945945944
1927,10024,Books,260.7,3,4.0,4645,2024-12-23 07:51:21.081081080
1982,10089,Clothing,7.73,3,1.1,2061,2024-12-24 01:23:36.216216216
1160,10074,Beauty,8.79,3,3.6,4487,2024-12-24 18:55:51.351351352
1255,10037,Sports,113.44,2,3.1,3639,2024-12-25 12:28:06.486486484
1322,10001,Sports,23.18,2,1.4,3165,2024-12-26 06:00:21.621621620
1127,10006,Books,58.47,1,1.7,4435,2024-12-26 23:32:36.756756756
1017,10081,Sports,172.74,3,3.3,2644,2024-12-27 17:04:51.891891892
1792,10090,Home,402.28,4,2.2,4852,2024-12-28 10:37:07.027027024
1734,10033,Sports,288.16,2,4.8,1045,2024-12-29 04:09:22.162162160
1565,10090,Clothing,258.77,4,4.3,3556,2024-12-29 21:41:37.297297296
1569,10016,Clothing,150.28,4,4.9,2681,2024-12-30 15:13:52.432432432
1322,10042,Beauty,466.22,2,2.0,3199,2024-12-31 08:46:07.567567568
1871,10058,Electronics,201.52,2,4.9,938,2025-01-01 02:18:22.702702700
1685,10050,Home,48.11,2,2.7,4943,2025-01-01 19:50:37.837837836
1791,10053,Beauty,310.45,2,2.4,441,2025-01-02 13:22:52.972972972
1625,10023,Home,61.35,3,1.2,2550,2025-01-03 06:55:08.108108108
1287,10024,Electronics,175.89,3,1.2,4225,2025-01-04 00:27:23.243243244
1942,10070,Sports,256.17,3,3.8,596,2025-01-04 17:59:38.378378376
1853,10051,Sports,437.74,3,2.8,1505,2025-01-05 11:31:53.513513512
1662,10069,Electronics,249.31,1,1.9,861,2025-01-06 05:04:08.648648648
1961,10087,Beauty,352.62,3,3.5,2640,2025-01-06 22:36:23.783783784
1638,10032,Electronics,496.44,2,2.0,3731,2025-01-07 16:08:38.918918916
1154,10048,Books,70.09,4,3.3,1551,2025-01-08 09:40:54.054054052
1489,10028,Clothing,140.99,3,2.4,3236,2025-01-09 03:13:09.189189188
1385,10062,Beauty,200.32,1,4.3,1736,2025-01-09 20:45:24.324324324
1985,10021,Home,213.8,2,4.3,1449,2025-01-10 14:17:39.459459460
1784,10025,Books,208.46,4,2.9,264,2025-01-11 07:49:54.594594592
1103,10027,Beauty,454.27,4,2.4,2659,2025-01-12 01:22:09.729729728
1928,10084,Electronics,358.45,3,2.5,2721,2025-01-12 18:54:24.864864864
1392,10048,Electronics,305.91,4,4.2,1462,2025-01-13 12:26:40.000000000
1810,10070,Electronics,158.14,3,2.3,4252,2025-01-14 05:58:55.135135132
1245,10080,Electronics,412.78,3,1.8,1445,2025-01-14 23:31:10.270270268
1175,10083,Home,477.75,2,1.3,2298,2025-01-15 17:03:25.405405404
1038,10048,Books,411.49,2,2.9,2925,2025-01-16 10:35:40.540540540
1476,10019,Sports,5.77,1,2.9,1632,2025-01-17 04:07:55.675675676
1681,10085,Clothing,320.02,2,4.4,2374,2025-01-17 21:40:10.810810808
1758,10091,Home,30.31,2,1.9,4990,2025-01-18 15:12:25.945945944
1537,10062,Home,132.52,3,2.5,512,2025-01-19 08:44:41.081081080
1866,10060,Sports,34.46,2,4.2,215,2025-01-20 02:16:56.216216216
1817,10048,Sports,303.88,3,4.3,3331,2025-01-20 19:49:11.351351352
1920,10070,Clothing,344.86,3,2.5,2172,2025-01-21 13:21:26.486486484
1407,10000,Clothing,61.67,2,2.8,3153,2025-01-22 06:53:41.621621620
1524,10095,Sports,195.0,1,2.2,1706,2025-01-23 00:25:56.756756756
1827,10012,Electronics,230.84,1,4.7,2106,2025-01-23 17:58:11.891891892
1505,10093,Home,187.68,4,1.5,1567,2025-01-24 11:30:27.027027024
1902,10086,Beauty,64.91,4,4.7,2208,2025-01-25 05:02:42.162162160
1824,10050,Clothing,212.38,2,3.7,2331,2025-01-25 22:34:57.297297296
1035,10055,Clothing,376.83,1,3.1,2153,2025-01-26 16:07:12.432432432
1684,10082,Sports,40.15,3,1.1,1128,2025-01-27 09:39:27.567567568
1019,10061,Books,44.69,4,2.9,3510,2025-01-28 03:11:42.702702700
1320,10031,Beauty,180.61,3,2.6,4323,2025-01-28 20:43:57.837837836
1775,10029,Beauty,471.15,4,1.6,3653,2025-01-29 14:16:12.972972972
1511,10028,Clothing,335.94,2,3.6,2365,2025-01-30 07:48:28.108108108
1399,10048,Electronics,340.94,1,4.9,4897,2025-01-31 01:20:43.243243240
1653,10044,Books,184.15,4,3.2,2921,2025-01-31 18:52:58.378378376
1971,10092,Beauty,298.86,1,3.9,4567,2025-02-01 12:25:13.513513512
1882,10029,Clothing,10.01,3,1.3,1079,2025-02-02 05:57:28.648648648
1470,10015,Beauty,319.87,2,2.7,3511,2025-02-02 23:29:43.783783784
1142,10039,Books,457.08,1,1.5,2741,2025-02-03 17:01:58.918918916
1091,10018,Books,308.22,2,3.5,3020,2025-02-04 10:34:14.054054052
1353,10017,Home,437.48,1,4.8,228,2025-02-05 04:06:29.189189188
1833,10000,Sports,363.37,3,3.6,170,2025-02-05 21:38:44.324324324
1799,10077,Sports,64.68,3,1.3,294,2025-02-06 15:10:59.459459460
1726,10046,Clothing,451.71,2,2.4,4284,2025-02-07 08:43:14.594594592
1958,10065,Books,37.89,3,3.2,425,2025-02-08 02:15:29.729729728
1853,10091,Home,269.31,4,2.6,918,2025-02-08 19:47:44.864864864
1050,10093,Home,75.36,1,4.3,3253,2025-02-09 13:20:00.000000000
1664,10037,Beauty,10.79,3,4.3,498,2025-02-10 06:52:15.135135132
1697,10050,Beauty,213.91,4,3.4,2809,2025-02-11 00:24:30.270270268
1574,10062,Home,151.05,2,2.5,4961,2025-02-11 17:56:45.405405404
1189,10003,Beauty,245.57,4,2.0,825,2025-02-12 11:29:00.540540540
1124,10000,Books,290.71,2,1.4,3779,2025-02-13 05:01:15.675675676
1149,10007,Electronics,26.65,2,2.4,1858,2025-02-13 22:33:30.810810808
1313,10028,Books,65.89,1,2.7,2118,2025-02-14 16:05:45.945945944
1569,10054,Home,281.53,1,3.7,145,2025-02-15 09:38:01.081081080
1341,10002,Home,174.87,4,3.6,4565,2025-02-16 03:10:16.216216216
1304,10031,Books,365.94,1,1.3,3577,2025-02-16 20:42:31.351351352
1691,10009,Beauty,327.88,1,2.6,192,2025-02-17 14:14:46.486486484
1681,10073,Beauty,423.57,1,1.7,3888,2025-02-18 07:47:01.621621620
1837,10082,Sports,347.78,4,1.6,51,2025-02-19 01:19:16.756756756
1782,10033,Home,217.82,3,4.3,2410,2025-02-19 18:51:31.891891892
1053,10096,Clothing,338.12,1,1.2,1820,2025-02-20 12:23:47.027027024
1443,10086,Sports,141.31,1,2.7,2964,2025-02-21 05:56:02.162162160
1612,10054,Beauty,156.63,4,1.7,2521,2025-02-21 23:28:17.297297296
1992,10091,Books,395.55,3,4.5,1869,2025-02-22 17:00:32.432432432
1263,10031,Beauty,225.98,1,3.2,2568,2025-02-23 10:32:47.567567568
1052,10049,Books,400.2,2,1.9,1867,2025-02-24 04:05:02.702702704
1571,10006,Sports,412.1,4,3.0,2738,2025-02-24 21:37:17.837837840
1619,10092,Home,429.49,1,3.9,3269,2025-02-25 15:09:32.972972968
1004,10007,Beauty,458.73,1,4.8,3199,2025-02-26 08:41:48.108108104
1102,10064,Books,218.34,2,1.9,2579,2025-02-27 02:14:03.243243240
1195,10056,Home,162.84,2,4.5,4005,2025-02-27 19:46:18.378378376
1773,10066,Clothing,293.19,4,4.7,4935,2025-02-28 13:18:33.513513512
1876,10087,Books,188.73,4,4.7,240,2025-03-01 06:50:48.648648648
1991,10086,Sports,302.53,2,3.5,3440,2025-03-02 00:23:03.783783784
1883,10058,Clothing,354.27,4,3.5,4631,2025-03-02 17:55:18.918918920
1349,10071,Clothing,345.76,2,2.6,1407,2025-03-03 11:27:34.054054056
1046,10053,Electronics,190.4,1,4.0,3502,2025-03-04 04:59:49.189189184
1866,10066,Beauty,87.6,2,3.1,4038,2025-03-04 22:32:04.324324320
1822,10050,Books,218.11,2,3.7,82,2025-03-05 16:04:19.459459456
1935,10096,Clothing,75.58,3,2.7,3768,2025-03-06 09:36:34.594594592
1819,10091,Electronics,445.6,2,3.9,950,2025-03-07 03:08:49.729729728
1655,10007,Sports,176.21,2,4.3,610,2025-03-07 20:41:04.864864864
1268,10033,Home,81.46,3,1.6,4669,2025-03-08 14:13:20.000000000
1369,10034,Books,17.6,4,4.3,3605,2025-03-09 07:45:35.135135136
1635,10095,Clothing,324.68,3,3.2,4554,2025-03-10 01:17:50.270270272
1105,10087,Beauty,320.27,1,4.4,3283,2025-03-10 18:50:05.405405408
1669,10077,Electronics,173.6,3,2.7,2173,2025-03-11 12:22:20.540540536
1658,10031,Clothing,40.5,1,2.5,3484,2025-03-12 05:54:35.675675672
1656,10045,Beauty,207.77,4,4.7,1522,2025-03-12 23:26:50.810810808
1119,10015,Clothing,159.05,3,2.0,2601,2025-03-13 16:59:05.945945944
1830,10067,Books,340.17,3,4.4,2657,2025-03-14 10:31:21.081081080
1786,10036,Books,304.86,4,2.9,2159,2025-03-15 04:03:36.216216216
1603,10053,Books,185.47,1,3.1,2449,2025-03-15 21:35:51.351351352
1057,10084,Sports,112.86,3,2.2,3830,2025-03-16 15:08:06.486486488
1950,10013,Sports,494.08,1,3.3,121,2025-03-17 08:40:21.621621624
1345,10094,Electronics,229.73,3,2.3,4368,2025-03-18 02:12:36.756756752
1740,10054,Books,345.7,2,1.2,1317,2025-03-18 19:44:51.891891888
1473,10047,Beauty,74.57,3,2.1,4493,2025-03-19 13:17:07.027027024
1116,10081,Clothing,245.37,4,1.0,2518,2025-03-20 06:49:22.162162160
1829,10006,Home,18.63,4,4.9,1230,2025-03-21 00:21:37.297297296
1790,10073,Beauty,255.2,1,4.9,1133,2025-03-21 17:53:52.432432432
1126,10006,Sports,482.19,3,2.6,1301,2025-03-22 11:26:07.567567568
1392,10032,Sports,195.18,1,3.9,4034,2025-03-23 04:58:22.702702704
1907,10022,Beauty,24.3,1,2.4,1910,2025-03-23 22:30:37.837837840
1640,10084,Sports,20.32,2,3.7,1505,2025-03-24 16:02:52.972972968
1057,10018,Books,197.05,2,4.2,3185,2025-03-25 09:35:08.108108104
1633,10018,Electronics,84.21,4,4.8,1916,2025-03-26 03:07:23.243243240
1512,10035,Clothing,16.56,1,2.6,4915,2025-03-26 20:39:38.378378376
1750,10028,Electronics,379.33,4,4.1,3548,2025-03-27 14:11:53.513513512
1801,10059,Clothing,231.97,3,2.1,2757,2025-03-28 07:44:08.648648648
1095,10081,Clothing,148.18,1,5.0,1956,2025-03-29 01:16:23.783783784
1637,10001,Electronics,450.54,1,1.1,178,2025-03-29 18:48:38.918918920
1117,10000,Beauty,62.49,3,3.4,896,2025-03-30 12:20:54.054054056
1559,10046,Clothing,478.18,3,3.6,1551,2025-03-31 05:53:09.189189184
1600,10068,Electronics,160.41,4,3.8,491,2025-03-31 23:25:24.324324320
1487,10019,Clothing,444.76,4,1.5,60,2025-04-01 16:57:39.459459456
1236,10010,Home,303.46,3,4.8,1077,2025-04-02 10:29:54.594594592
1884,10001,Beauty,414.22,4,1.7,2895,2025-04-03 04:02:09.729729728
1896,10066,Books,492.09,3,3.5,4160,2025-04-03 21:34:24.864864864
1271,10086,Clothing,147.76,1,1.9,3683,2025-04-04 15:06:40.000000000
1188,10011,Home,480.76,1,2.2,585,2025-04-05 08:38:55.135135136
1998,10019,Books,197.79,2,3.2,3960,2025-04-06 02:11:10.270270272
1703,10004,Books,195.83,1,2.7,3770,2025-04-06 19:43:25.405405400
1446,10036,Clothing,173.49,3,1.6,534,2025-04-07 13:15:40.540540536
1580,10037,Electronics,273.0,4,1.7,3462,2025-04-08 06:47:55.675675672
1789,10093,Clothing,81.3,2,2.7,4011,2025-04-09 00:20:10.810810808
1860,10008,Home,279.09,4,4.0,3398,2025-04-09 17:52:25.945945944
1246,10097,Books,273.14,3,4.6,2155,2025-04-10 11:24:41.081081080
1962,10052,Clothing,382.14,1,1.3,1004,2025-04-11 04:56:56.216216216
1075,10043,Electronics,417.66,2,2.6,2499,2025-04-11 22:29:11.351351352
1153,10098,Clothing,223.02,3,1.4,326,2025-04-12 16:01:26.486486488
1655,10085,Beauty,154.65,2,1.1,4703,2025-04-13 09:33:41.621621624
1434,10023,Electronics,133.37,2,3.6,2706,2025-04-14 03:05:56.756756752
1996,10080,Home,101.34,1,3.4,1,2025-04-14 20:38:11.891891888
1085,10073,Books,33.54,3,1.7,1033,2025-04-15 14:10:27.027027024
1696,10029,Clothing,174.51,4,1.9,2481,2025-04-16 07:42:42.162162160
1284,10058,Electronics,138.77,2,1.1,124,2025-04-17 01:14:57.297297296
1973,10086,Beauty,483.38,2,4.3,1104,2025-04-17 18:47:12.432432432
1219,10095,Electronics,281.07,4,4.9,2699,2025-04-18 12:19:27.567567568
1068,10080,Sports,176.9,3,1.5,1861,2025-04-19 05:51:42.702702704
1046,10080,Beauty,292.33,2,1.9,2920,2025-04-19 23:23:57.837837840
1093,10013,Home,73.9,2,4.5,128,2025-04-20 16:56:12.972972968
1749,10008,Books,224.8,2,4.7,437,2025-04-21 10:28:28.108108104
1957,10039,Home,314.99,3,2.7,4846,2025-04-22 04:00:43.243243240
1452,10065,Clothing,247.0,3,1.2,2548,2025-04-22 21:32:58.378378376
1203,10024,Electronics,203.88,4,1.2,3129,2025-04-23 15:05:13.513513512
1911,10072,Sports,496.95,3,3.3,1221,2025-04-24 08:37:28.648648648
1217,10021,Beauty,440.76,3,2.6,901,2025-04-25 02:09:43.783783784
1473,10003,Beauty,313.59,1,1.1,3168,2025-04-25 19:41:58.918918920
1431,10025,Electronics,286.84,4,3.3,4486,2025-04-26 13:14:14.054054056
1340,10057,Sports,312.23,2,1.0,3918,2025-04-27 06:46:29.189189184
1550,10028,Electronics,104.65,3,4.1,1067,2025-04-28 00:18:44.324324320
1611,10097,Clothing,200.59,2,2.2,26,2025-04-28 17:50:59.459459456
1288,10086,Home,24.53,2,1.2,547,2025-04-29 11:23:14.594594592
1253,10036,Beauty,240.4,1,3.4,2668,2025-04-30 04:55:29.729729728
1733,10074,Clothing,273.8,3,2.6,566,2025-04-30 22:27:44.864864864
1356,10069,Home,117.74,4,4.9,703,2025-05-01 16:00:00.000000000
1022,10017,Clothing,482.19,3,3.2,4280,2025-05-02 09:32:15.135135136
1761,10084,Sports,455.18,2,2.1,3140,2025-05-03 03:04:30.270270272
1521,10041,Beauty,362.46,4,3.8,1590,2025-05-03 20:36:45.405405400
1757,10099,Electronics,269.03,3,2.1,4943,2025-05-04 14:09:00.540540536
1836,10040,Electronics,435.63,2,4.6,4694,2025-05-05 07:41:15.675675672
1099,10037,Home,69.67,2,2.5,805,2025-05-06 01:13:30.810810808
1801,10033,Books,396.3,1,3.2,3791,2025-05-06 18:45:45.945945944
1179,10016,Sports,66.79,1,1.2,1357,2025-05-07 12:18:01.081081080
1222,10036,Home,398.13,1,2.7,3225,2025-05-08 05:50:16.216216216
1905,10024,Books,141.5,2,4.3,3618,2025-05-08 23:22:31.351351352
1761,10075,Clothing,439.16,3,4.2,2126,2025-05-09 16:54:46.486486488
1658,10086,Sports,472.3,1,1.9,2460,2025-05-10 10:27:01.621621624
1441,10085,Clothing,78.65,3,1.9,545,2025-05-11 03:59:16.756756752
1607,10084,Beauty,234.02,1,4.3,2728,2025-05-11 21:31:31.891891888
1768,10026,Sports,490.59,4,4.7,3734,2025-05-12 15:03:47.027027024
1324,10056,Books,244.29,4,1.4,2562,2025-05-13 08:36:02.162162160
1515,10030,Beauty,432.46,1,2.8,2079,2025-05-14 02:08:17.297297296
1015,10005,Electronics,296.42,2,2.3,2641,2025-05-14 19:40:32.432432432
1791,10090,Books,190.79,1,4.5,3114,2025-05-15 13:12:47.567567568
1335,10039,Home,146.46,1,1.3,1926,2025-05-16 06:45:02.702702704
1758,10097,Electronics,105.6,2,1.8,616,2025-05-17 00:17:17.837837840
1257,10011,Electronics,382.09,4,4.0,3644,2025-05-17 17:49:32.972972968
1496,10052,Home,196.34,3,1.2,1203,2025-05-18 11:21:48.108108104
1987,10070,Sports,258.08,1,3.0,1759,2025-05-19 04:54:03.243243240
1895,10009,Electronics,248.7,2,2.8,2565,2025-05-19 22:26:18.378378376
1159,10044,Books,290.75,1,2.3,3174,2025-05-20 15:58:33.513513512
1474,10016,Beauty,433.46,2,2.6,3081,2025-05-21 09:30:48.648648648
1851,10025,Electronics,490.47,3,3.1,2630,2025-05-22 03:03:03.783783784
1663,10084,Books,206.75,3,1.6,3161,2025-05-22 20:35:18.918918920
